Data,Último,Abertura,Máxima,Mínima,Vol.,Var%,Volume
24.02.2016,42.085,42.521,42.521,41.211,"3,63M","-1,03%",3630000.0
23.02.2016,42.521,43.235,43.601,42.359,"3,92M","-1,65%",3920000.0
22.02.2016,43.235,41.544,43.345,41.544,"4,65M","4,07%",4650000.0
19.02.2016,41.543,41.477,41.828,41.071,"3,40M","0,16%",3400000.0
18.02.2016,41.478,41.624,41.698,41.183,"3,64M","-0,37%",3640000.0
17.02.2016,41.631,40.958,42.436,40.958,"5,47M","1,67%",5470000.0
16.02.2016,40.948,40.093,41.206,40.074,"4,04M","2,13%",4040000.0
15.02.2016,40.093,39.808,40.671,39.808,"1,75M","0,72%",1750000.0
12.02.2016,39.808,39.324,39.901,39.324,"3,43M","1,25%",3430000.0
11.02.2016,39.318,40.37,40.37,38.928,"3,79M","-2,62%",3790000.0
10.02.2016,40.377,40.592,40.592,39.96,,"-0,53%",
05.02.2016,40.592,40.812,41.249,40.566,"3,67M","-0,56%",3670000.0
04.02.2016,40.822,39.589,41.444,39.589,"5,56M","3,11%",5560000.0
03.02.2016,39.589,38.597,39.726,38.597,"4,37M","2,57%",4370000.0
02.02.2016,38.596,40.564,40.564,38.596,"4,56M","-4,87%",4560000.0
01.02.2016,40.57,40.397,40.57,39.738,"3,77M","0,41%",3770000.0
29.01.2016,40.406,38.635,40.406,38.635,"5,65M","4,60%",5650000.0
28.01.2016,38.63,38.376,39.1,37.996,"4,60M","0,66%",4600000.0
27.01.2016,38.376,37.501,38.766,37.402,"4,79M","2,34%",4790000.0
26.01.2016,37.497,38.031,38.031,37.112,"3,72M","-1,40%",3720000.0
22.01.2016,38.031,37.737,38.444,37.737,"4,33M","0,83%",4330000.0
21.01.2016,37.717,37.647,38.079,37.495,"3,89M","0,19%",3890000.0
20.01.2016,37.645,38.056,38.056,37.046,"4,08M","-1,08%",4080000.0
19.01.2016,38.057,37.941,38.857,37.941,"3,14M","0,32%",3140000.0
18.01.2016,37.937,38.572,38.633,37.937,"2,23M","-1,64%",2230000.0
15.01.2016,38.569,39.494,39.494,37.986,"4,20M","-2,36%",4200000.0
14.01.2016,39.5,38.944,39.502,38.459,"3,99M","1,43%",3990000.0
13.01.2016,38.944,39.518,40.05,38.822,"3,68M","-1,44%",3680000.0
12.01.2016,39.514,39.955,40.261,39.426,"3,49M","-1,09%",3490000.0
11.01.2016,39.95,40.612,40.974,39.924,"3,18M","-1,63%",3180000.0
08.01.2016,40.612,40.695,41.218,40.463,"3,32M","-0,20%",3320000.0
07.01.2016,40.695,41.772,41.772,40.695,"4,16M","-2,58%",4160000.0
06.01.2016,41.773,42.41,42.41,41.59,"4,06M","-1,52%",4059999.9999999995
05.01.2016,42.419,42.139,42.534,42.137,"2,64M","0,66%",2640000.0
04.01.2016,42.141,43.349,43.349,42.125,"3,07M","-2,79%",3070000.0
30.12.2015,43.35,43.653,43.662,43.217,"2,76M","-0,70%",2760000.0
29.12.2015,43.654,43.781,44.042,43.523,"1,73M","-0,25%",1730000.0
28.12.2015,43.764,44.016,44.087,43.709,"1,85M","-0,57%",1850000.0
23.12.2015,44.015,43.479,44.233,43.479,"2,58M","1,25%",2580000.0
22.12.2015,43.47,43.208,43.632,43.137,"2,66M","0,63%",2660000.0
21.12.2015,43.2,43.912,44.223,43.196,"3,56M","-1,62%",3560000.0
18.12.2015,43.911,45.249,45.249,43.69,"4,71M","-2,98%",4710000.0
17.12.2015,45.261,45.016,46.251,45.016,"3,12M","0,54%",3120000.0
